Time,Voltage,Current,Power
2024-11-04 02:29:02.702001,520.0165201651262,1.578146456263288,820.6622284969606
2024-11-04 02:30:02.702001,488.48896653072006,1.5420730225931514,753.2856571214322
2024-11-04 02:31:02.702001,503.1705719465221,1.525774132352962,767.7246428372484
2024-11-04 02:32:02.702001,471.89199059514016,1.5536739538693143,733.1662948272127
2024-11-04 02:33:02.702001,506.57408563481,1.2993989608688494,658.2418404769596
2024-11-04 02:34:02.702001,486.65480011466605,1.2841798149031147,624.9522711329641
2024-11-04 02:35:02.702001,497.96771367295497,1.5092624104556875,751.5639518671517
2024-11-04 02:36:02.702001,517.4027179904704,1.608977891667987,832.4895343355931
2024-11-04 02:37:02.702001,509.047059716529,1.4340846235807336,730.0165610184578
2024-11-04 02:38:02.702001,503.93667017564496,1.5496747501521262,780.937933446937
2024-11-04 02:39:02.702001,507.4598309612594,1.4764939361099505,749.2613632336801
2024-11-04 02:40:02.702001,505.791012982716,1.552634922423856,785.3087902051028
2024-11-04 02:41:02.702001,491.70457852517956,1.5947911273838258,784.16609912596
2024-11-04 02:42:02.702001,502.6728839778725,1.46744746422408,737.6460489275343
2024-11-04 02:43:02.702001,491.7776946219982,1.7510571986137675,861.130872285533
2024-11-04 02:44:02.702001,499.55980103377686,1.483456583940588,741.0752759156064
2024-11-04 02:45:02.702001,513.8029497689524,1.3763188797414858,707.1567002338755
2024-11-04 02:46:02.702001,498.89193070322074,1.5997447924981938,798.0997681618471
2024-11-04 02:47:02.702001,498.8479374602207,1.6879253541802974,842.0180815196538
2024-11-04 02:48:02.702001,508.8315509220234,1.513712973784009,770.2249201013054
2024-11-04 02:49:02.702001,513.5857516593381,1.357839457721274,697.3669985264886
2024-11-04 02:50:02.702001,495.8006084706484,1.5197587809739572,753.4973283354989
2024-11-04 02:51:02.702001,501.8947979903832,1.626701901548686,816.43322226835
2024-11-04 02:52:02.702001,524.1526439211757,1.5512644139931184,813.0993440153263
2024-11-04 02:53:02.702001,492.52770053520425,1.5773919337514077,776.9092219733601
2024-11-04 02:54:02.702001,488.9071344340077,1.4900165466670365,728.4797200902367
2024-11-04 02:55:02.702001,490.61662506001466,1.3441359410721583,659.455439030689
2024-11-04 02:56:02.702001,502.9430448087341,1.6502678150113326,829.9907196316564
2024-11-04 02:57:02.702001,494.8296007011437,1.6127838999192652,798.0532132142833
2024-11-04 02:58:02.702001,489.8279516735029,1.5136332922956186,741.4198951499834
2024-11-04 02:59:02.702001,512.905694692224,1.479083277144655,758.6302357715305
2024-11-04 03:00:02.702001,492.1295589331138,1.4646349264167697,720.7901403355185
2024-11-04 03:01:02.702001,505.9592447739541,1.5270063068658393,772.6029577869048
2024-11-04 03:02:02.702001,507.7049476623663,1.3730996731913347,697.1294977128189
2024-11-04 03:03:02.702001,505.068573139793,1.5691696787169165,792.5382906437804
2024-11-04 03:04:02.702001,499.58455790459163,1.639929653470419,819.2835309236494
2024-11-04 03:05:02.702001,484.8076337964937,1.4233427470276276,690.0474292678655
2024-11-04 03:06:02.702001,498.9513891612642,1.4094284560826986,703.2362860858783
2024-11-04 03:07:02.702001,493.1563168597364,1.363489855897954,672.4136354102478
2024-11-04 03:08:02.702001,512.9850959795064,1.504707973169624,771.8927640375481
2024-11-04 03:09:02.702001,491.87541229633837,1.6148241715595162,794.29230517193
2024-11-04 03:10:02.702001,495.02223360682177,1.5129329033763443,748.9354251266118
2024-11-04 03:11:02.702001,500.33002195649874,1.3687761479849132,684.8398001748234
2024-11-04 03:12:02.702001,497.4233609517245,1.61275314692962,802.2210907312019
2024-11-04 03:13:02.702001,487.06713865785645,1.5976022507996366,778.1395570103301
2024-11-04 03:14:02.702001,510.56328925614304,1.6503854783769294,842.6262383806982
2024-11-04 03:15:02.702001,509.3337194771555,1.6511513719944237,840.9870697177282
2024-11-04 03:16:02.702001,491.27457314339745,1.7098083648313596,839.9853745895365
2024-11-04 03:17:02.702001,512.9140951164527,1.5963380400883664,818.7842813318961
2024-11-04 03:18:02.702001,491.6260753720625,1.7933156677621274,881.6407436451242
2024-11-04 03:19:02.702001,508.8086693709447,1.5443280582714298,785.7675044013009
2024-11-04 03:20:02.702001,488.10054704432,1.5130842096255255,738.5372304423415
2024-11-04 03:21:02.702001,497.4983165184483,1.411795462637722,702.3658659306506
2024-11-04 03:22:02.702001,484.8950012262699,1.5566317152364733,754.8029374684404
2024-11-04 03:23:02.702001,511.5067471855029,1.4020372854181264,717.1515312970183
2024-11-04 03:24:02.702001,487.69148881300083,1.6523364362534028,805.83041661639
2024-11-04 03:25:02.702001,484.9982311439748,1.3540048664495943,656.6899651883871
2024-11-04 03:26:02.702001,507.7046872800527,1.5112490288559768,767.2682155976071
2024-11-04 03:27:02.702001,494.3110095117413,1.4066739360464589,695.3344133809798
2024-11-04 03:28:02.702001,507.2995251234676,1.4551928552785092,738.2186444458506
2024-11-04 03:29:02.702001,492.2781773550578,1.618862204668694,796.9305355032952
2024-11-04 03:30:02.702001,508.6414969758174,1.5061444661027854,766.0875759003641
2024-11-04 03:31:02.702001,509.274585478756,1.4725967069480008,749.9560775083243
2024-11-04 03:32:02.702001,491.1726721938466,1.4611905085817494,717.6968466843836
2024-11-04 03:33:02.702001,512.0751386378079,1.5038118127217466,770.0646424846616
2024-11-04 03:34:02.702001,489.1037412480903,1.5585534593507115,762.2943279035863
2024-11-04 03:35:02.702001,491.0022617003405,1.5459615909862283,759.0706376760949
2024-11-04 03:36:02.702001,496.67738277256836,1.4480135378197818,719.1955741835767
2024-11-04 03:37:02.702001,510.5455289557734,1.5000171247481036,765.8270363972389
2024-11-04 03:38:02.702001,498.8329532116037,1.4641724700944532,730.3774772683446
2024-11-04 03:39:02.702001,502.9296944331453,1.436029610337474,722.2219331239745
2024-11-04 03:40:02.702001,486.9677704030047,1.456672094989742,709.3523623054285
2024-11-04 03:41:02.702001,504.9626028600235,1.5636374576461103,789.5784405424096
2024-11-04 03:42:02.702001,493.2417499265918,1.4054428683968154,693.223099829894
2024-11-04 03:43:02.702001,500.6708250093846,1.3796233186110842,690.7371451311966
2024-11-04 03:44:02.702001,495.78994604335475,1.5288270722595187,757.9770916651668
2024-11-04 03:45:02.702001,497.0745816920222,1.4102540378252635,701.0014359314781
2024-11-04 03:46:02.702001,499.1241178512741,1.377443703925722,687.5153736117176
2024-11-04 03:47:02.702001,500.23655592699623,1.4171779514941385,708.9242175911036
2024-11-04 03:48:02.702001,496.82402285264476,1.3052538474464934,648.4814673322592
2024-11-04 03:49:02.702001,506.7849494020308,1.5331736695373268,776.989340541
2024-11-04 03:50:02.702001,511.7093965923135,1.5889416548372186,813.0763754171452
2024-11-04 03:51:02.702001,489.98421588582914,1.4067910970695339,689.3054326127809
2024-11-04 03:52:02.702001,495.30465294828355,1.66377761179406,824.0767925927809
2024-11-04 03:53:02.702001,508.86288134109424,1.3843154990575495,704.4267735355594
2024-11-04 03:54:02.702001,515.5026801406202,1.5367056653551383,792.1758890778489
2024-11-04 03:55:02.702001,483.88282552556274,1.3488409489836841,652.6809695788065
2024-11-04 03:56:02.702001,492.9804837700519,1.4372873623184133,708.5546191923132
2024-11-04 03:57:02.702001,506.43942565649604,1.5667244259418298,793.4510184359838
2024-11-04 03:58:02.702001,501.24891619591574,1.6040706011693933,804.0386503378894
2024-11-04 03:59:02.702001,498.1541693097599,1.4645161212888642,729.5548118414057
2024-11-04 04:00:02.702001,508.7853058117817,1.5894780692374448,808.7030855380937
2024-11-04 04:01:02.702001,499.7358299298801,1.4265438066424094,712.8950531437748
2024-11-04 04:02:02.702001,506.0004058228343,1.2633152268375294,639.2380174619558
2024-11-04 04:03:02.702001,505.14529339326924,1.4633012464394297,739.1797374553823
2024-11-04 04:04:02.702001,486.6294234400777,1.4778751937234342,719.1775534380279
2024-11-04 04:05:02.702001,497.8477962629578,1.3756326284442204,684.8556725383753
2024-11-04 04:06:02.702001,503.92749002115346,1.336658110436453,673.5787666086595
2024-11-04 04:07:02.702001,499.9687236240668,1.349009556765069,674.4625862524997
2024-11-04 04:08:02.702001,492.1166034834515,1.530292854027663,753.0825216590908
2024-11-04 04:09:02.702001,510.44757098252376,1.4515974446404036,740.9643896611325
2024-11-04 04:10:02.702001,490.22268223932986,1.5390374063423757,754.4710454038209
2024-11-04 04:11:02.702001,517.2643854197247,1.3870664891743856,717.4800950590837
2024-11-04 04:12:02.702001,491.61550323649493,1.4275500836493513,701.8057527685763
2024-11-04 04:13:02.702001,506.9267953687045,1.5495732926267347,785.5202234202025
2024-11-04 04:14:02.702001,510.90765602722183,1.376786731055907,703.4108816131545
2024-11-04 04:15:02.702001,500.3841283372332,1.432501801864398,716.8011654674327
2024-11-04 04:16:02.702001,495.9058193600821,1.4488893459575818,718.512658269188
2024-11-04 04:17:02.702001,489.74048092283897,1.5152145109156832,742.061883277111
2024-11-04 04:18:02.702001,507.70289167383805,1.6189798274841043,821.9607399752912
2024-11-04 04:19:02.702001,504.38937600162933,1.5950038218963871,804.5029824465327
2024-11-04 04:20:02.702001,502.08923302009003,1.3526843646160396,679.1682551483351
2024-11-04 04:21:02.702001,499.1018667685229,1.7056628655820336,851.299520289741
2024-11-04 04:22:02.702001,519.40985048179,1.419008761233328,737.047128504553
2024-11-04 04:23:02.702001,502.1326344347298,1.4567245771689414,731.4689495796584
2024-11-04 04:24:02.702001,497.4957384381207,1.5617831701614522,776.9804715197008
2024-11-04 04:25:02.702001,493.1874690076985,1.61777861537948,797.8681407337847
2024-11-04 04:26:02.702001,502.52459650387584,1.5997034616884513,803.8903366108424
2024-11-04 04:27:02.702001,489.55661571925793,1.5443844675936282,756.0636333245246
2024-11-04 04:28:02.702001,494.0373101596229,1.5383928390086727,760.0234601526705
2024-11-04 04:29:02.702001,495.37013123769043,1.5186146733822483,752.2763500528467
2024-11-04 04:30:02.702001,506.22255213680603,1.574439552783531,797.0168085952106
2024-11-04 04:31:02.702001,491.2892538783456,1.6270663338060816,799.3602051461651
2024-11-04 04:32:02.702001,489.94158277088,1.491907474275731,730.9475092943576
2024-11-04 04:33:02.702001,505.5402122149446,1.2969414897648683,655.6560759660979
2024-11-04 04:34:02.702001,492.3611998971651,1.5525493704438031,764.4150709312992
2024-11-04 04:35:02.702001,485.04215459385654,1.6268168534607774,789.0747517322137
2024-11-04 04:36:02.702001,504.23210246951504,1.5637777176406236,788.5069263609113
2024-11-04 04:37:02.702001,520.8786438686978,1.673480843922913,871.6804325228109
2024-11-04 04:38:02.702001,512.138077837265,1.3362070037219,684.322486478825
2024-11-04 04:39:02.702001,488.7407282327502,1.444863607606437,706.1636917785686
2024-11-04 04:40:02.702001,485.1135304589311,1.518351135942983,736.572680033629
2024-11-04 04:41:02.702001,502.3641784759193,1.3704131774685049,688.4464900715396
2024-11-04 04:42:02.702001,490.52109684796,1.5899957258058524,779.9264474058549
2024-11-04 04:43:02.702001,492.73450227823247,1.2931617327091798,637.1854027317144
2024-11-04 04:44:02.702001,491.5408040589872,1.5719165326468063,772.6611163708263
2024-11-04 04:45:02.702001,497.980999790654,1.4985492781036907,746.2490677456386
2024-11-04 04:46:02.702001,505.1040208179989,1.5144937071892137,764.976861004829
2024-11-04 04:47:02.702001,503.5998648304727,1.475731926307274,743.1783986143563
2024-11-04 04:48:02.702001,495.84984099129224,1.5119238133279247,749.6871824295997
2024-11-04 04:49:02.702001,497.5787434167996,1.5167734016387433,754.7142032354307
2024-11-04 04:50:02.702001,487.78712491690357,1.544922080876809,753.5931000515386
2024-11-04 04:51:02.702001,492.67152301837035,1.5886091926407515,782.6625104193027
2024-11-04 04:52:02.702001,496.8372668362443,1.4724830262882647,731.5844422438231
2024-11-04 04:53:02.702001,517.6344774781084,1.4055845566227896,727.5790275187363
2024-11-04 04:54:02.702001,498.15154071716097,1.5557748197767465,775.0116234807497
2024-11-04 04:55:02.702001,479.615185147658,1.5220806626034238,730.0129988042111
2024-11-04 04:56:02.702001,479.63936882838743,1.3709540448692918,657.5635327738319
2024-11-04 04:57:02.702001,505.96625568033835,1.4544230719830396,735.8889959063538
2024-11-04 04:58:02.702001,491.99974245023236,1.529917455537482,752.7189940945559
2024-11-04 04:59:02.702001,504.98569023319106,1.2647018242153147,638.6563236405466
2024-11-04 05:00:02.702001,512.6312556298252,1.5117764549651787,774.9838623404054
2024-11-04 05:01:02.702001,496.5217850767412,1.384646021888725,687.5069144875982
2024-11-04 05:02:02.702001,491.4249177437918,1.5183170876653656,746.1388499149458
2024-11-04 05:03:02.702001,505.60759174239666,1.497155249640383,756.9730602351608
2024-11-04 05:04:02.702001,491.79491392065376,1.5651083972948299,769.7123495241032
2024-11-04 05:05:02.702001,509.01506557916406,1.513076913586138,770.1789443953671
2024-11-04 05:06:02.702001,499.40659135880344,1.812894769856125,905.3715975060499
2024-11-04 05:07:02.702001,510.4701755140881,1.5428264102948666,787.566868450991
2024-11-04 05:08:02.702001,493.7997104496338,1.5810282761234111,780.711304962424
2024-11-04 05:09:02.702001,493.71941609879525,1.64067265238171,810.0319439431595
2024-11-04 05:10:02.702001,487.4599300373253,1.5234121798855749,742.6023946250316
2024-11-04 05:11:02.702001,480.3462547081562,1.6025098485211273,769.7596038700583
2024-11-04 05:12:02.702001,493.6313138495986,1.6026047215287462,791.0958742698051
2024-11-04 05:13:02.702001,493.29751360209343,1.5198310134903512,749.7288600501399
2024-11-04 05:14:02.702001,512.9821029001657,1.5486977901047194,794.4542491247585
2024-11-04 05:15:02.702001,472.3422140613139,1.6826455256116026,794.7845130477476
2024-11-04 05:16:02.702001,505.21618280400776,1.4869541554680228,751.2333024301116
2024-11-04 05:17:02.702001,492.4383965633282,1.2794870204547149,630.0685367763101
2024-11-04 05:18:02.702001,490.0768838171886,1.5643983168312197,766.675452161499
2024-11-04 05:19:02.702001,505.34704544517734,1.286110408408775,649.9320950056649
2024-11-04 05:20:02.702001,486.48994810988256,1.3632791972651064,663.221625936784
2024-11-04 05:21:02.702001,513.5246022564296,1.44849218522162,743.836373287479
2024-11-04 05:22:02.702001,498.54405668183705,1.2686267824450577,632.4663425353854
2024-11-04 05:23:02.702001,495.4275124472156,1.3076789420933987,647.860125360939
2024-11-04 05:24:02.702001,507.9424383062346,1.7112905158467477,869.237077269531
2024-11-04 05:25:02.702001,502.12613252100493,1.4975245253089517,751.9461982487377
2024-11-04 05:26:02.702001,492.05546869667035,1.6535039153224278,813.6156440457568
2024-11-04 05:27:02.702001,512.7910327075177,1.456110916065337,746.6806203858338
2024-11-04 05:28:02.702001,500.1316903970033,1.5250734608350054,762.7375679470192
2024-11-04 05:29:02.702001,500.3282265054723,1.6930335700558805,847.0724835202869
2024-11-04 05:30:02.702001,501.77844912144354,1.5651324609053578,785.3497389027189
2024-11-04 05:31:02.702001,505.3003147526242,1.5351970262708938,775.7355405819753
2024-11-04 05:32:02.702001,509.8579450705714,1.5648649588733474,797.8588322441092
2024-11-04 05:33:02.702001,491.36674574815316,1.6163696565255719,794.2302980530303
2024-11-04 05:34:02.702001,509.3236167600387,1.62704217381145,828.6910045867633
2024-11-04 05:35:02.702001,488.77423074163397,1.6249712260513465,794.2440609905367
2024-11-04 05:36:02.702001,493.9093812538986,1.3751100508444,679.1797543685747
2024-11-04 05:37:02.702001,494.69578351019845,1.3619107252865978,673.7314933165961
2024-11-04 05:38:02.702001,506.715381102565,1.424389124911318,721.7598782677876
2024-11-04 05:39:02.702001,497.374818673246,1.5763516111812779,784.0375967765673
2024-11-04 05:40:02.702001,495.7303702766988,1.4491539095329042,718.3896041606723
2024-11-04 05:41:02.702001,487.5276861383449,1.5346099989410074,748.1648619084773
2024-11-04 05:42:02.702001,504.65779881834465,1.6471973552830916,831.2709915365638
2024-11-04 05:43:02.702001,508.37729950634076,1.4888210202836403,756.882809740072
2024-11-04 05:44:02.702001,488.19521563868483,1.6388848741514757,800.0957545433585
2024-11-04 05:45:02.702001,506.26390072958526,1.54070007350906,780.0008290690554
2024-11-04 05:46:02.702001,496.66412209742606,1.6301892150058148,809.6564953235552
2024-11-04 05:47:02.702001,493.25514673107125,1.487208526993408,733.5732602018338
2024-11-04 05:48:02.702001,500.5811248488721,1.5299127153986656,765.8454279948563
2024-11-04 05:49:02.702001,491.7954366214794,1.4724698812630623,724.1539681677457
2024-11-04 05:50:02.702001,499.4889906349721,1.5156154554476995,757.0332340323349
2024-11-04 05:51:02.702001,509.0719832209715,1.4911417867913803,759.098506665551
2024-11-04 05:52:02.702001,498.34161025367285,1.579233499856118,786.9977652848413
2024-11-04 05:53:02.702001,501.10903238007705,1.5219766670760964,762.6762549435573
2024-11-04 05:54:02.702001,510.09980058411935,1.5496758378283915,790.4893358462906
2024-11-04 05:55:02.702001,487.8095316273281,1.3902780262275292,678.1908728058172
2024-11-04 05:56:02.702001,499.51687305251943,1.6178832857334389,808.1599998535032
2024-11-04 05:57:02.702001,499.63364631506624,1.4761252676910925,737.5218499143039
2024-11-04 05:58:02.702001,507.98892932893295,1.3578764655626419,689.7862119021221
2024-11-04 05:59:02.702001,502.2174136613738,1.2972634590893752,651.5082992612735
2024-11-04 06:00:02.702001,492.5658976243192,1.425862857213985,702.331418152783
2024-11-04 06:01:02.702001,502.2970909783794,1.6112319035139016,809.3170980265896
2024-11-04 06:02:02.702001,504.9220387363027,1.5002272884591832,757.497821056646
2024-11-04 06:03:02.702001,496.7157996834093,1.697982240113946,843.4146062464254
2024-11-04 06:04:02.702001,499.3764270202483,1.6261135465844578,812.0427728225707
2024-11-04 06:05:02.702001,482.8354653187893,1.5863038024831009,765.9237346088929
2024-11-04 06:06:02.702001,499.8835601704486,1.3523170355835046,676.0010542266295
2024-11-04 06:07:02.702001,515.3111033388175,1.451699134898196,748.0766829203963
2024-11-04 06:08:02.702001,486.82962479856224,1.4376967535231615,699.9133710917918
2024-11-04 06:09:02.702001,498.07173547099575,1.5643731607015736,779.1700550748797
2024-11-04 06:10:02.702001,481.33135102544173,1.5230523275085546,733.0928344821361
2024-11-04 06:11:02.702001,515.268169543309,1.4932835086990586,769.4414601365738
2024-11-04 06:12:02.702001,500.4718247352309,1.4711217922325723,736.2550077663986
2024-11-04 06:13:02.702001,505.30441209883713,1.4084554899858017,711.6987733346551
2024-11-04 06:14:02.702001,494.7251161121983,1.4646366183710477,724.592521085794
2024-11-04 06:15:02.702001,481.9257131505766,1.478117382723402,712.3427737892392
2024-11-04 06:16:02.702001,499.72610398308984,1.5331318108186807,766.1459867129588
2024-11-04 06:17:02.702001,495.80106318008944,1.4151810271175065,701.6482578371507
2024-11-04 06:18:02.702001,500.0701723682765,1.5666717582867995,783.4458162109906
2024-11-04 06:19:02.702001,493.90814025088423,1.6302570841734991,805.1972445749622
2024-11-04 06:20:02.702001,487.75276949252384,1.6268245011206233,793.4881558998775
2024-11-04 06:21:02.702001,499.0955100216852,1.5165530683247885,756.9048271105119
2024-11-04 06:22:02.702001,505.0377700803991,1.5306105737509563,773.0161510286632
2024-11-04 06:23:02.702001,524.1419509473012,1.536232221580656,805.2037537273918
2024-11-04 06:24:02.702001,504.7404749377588,1.398715221117414,705.9881850094758
2024-11-04 06:25:02.702001,473.90584710750846,1.457634964371367,690.7817325639356
2024-11-04 06:26:02.702001,498.21821304834305,1.4370696645719587,715.974280309023
2024-11-04 06:27:02.702001,502.96066422800004,1.5936140141560888,801.5251630829958
2024-11-04 06:28:02.702001,490.7686257133457,1.3894408942670586,681.8939981893665
2024-11-04 06:29:02.702001,493.16159422517757,1.4554408314244665,717.7675207257078
2024-11-04 06:30:02.702001,496.65279146324616,1.4587149603398608,724.4748570019902
2024-11-04 06:31:02.702001,511.08600027446516,1.6407424477149326,838.5604950831607
2024-11-04 06:32:02.702001,509.44705071930935,1.5212836004533865,775.0134435586299
2024-11-04 06:33:02.702001,490.4152758978983,1.4467562410150288,709.5113610943916
2024-11-04 06:34:02.702001,502.76241372683893,1.448809286212981,728.406853766297
2024-11-04 06:35:02.702001,501.47596101165493,1.3362431980732103,670.0938418990503
2024-11-04 06:36:02.702001,504.1556877427862,1.4817364624381175,747.0258652740522
2024-11-04 06:37:02.702001,500.06654911902257,1.5642729406029372,782.2405712875766
2024-11-04 06:38:02.702001,493.87447348516616,1.4443801394790305,713.3424808976371
2024-11-04 06:39:02.702001,522.6893232044707,1.4593469250376976,762.7850565684796
2024-11-04 06:40:02.702001,507.14733299841623,1.5317708543023905,776.8335035241629
2024-11-04 06:41:02.702001,505.06051166727843,1.5593210486048554,787.5514866619254
2024-11-04 06:42:02.702001,516.2585635020375,1.4618067798973313,754.6702683073354
2024-11-04 06:43:02.702001,512.7609634009048,1.5441610538511346,791.7855096188641
2024-11-04 06:44:02.702001,515.065764377776,1.6280578921490603,838.5568826710264
2024-11-04 06:45:02.702001,506.10484775636263,1.692463963931334,856.5642167985977
2024-11-04 06:46:02.702001,514.8150346480885,1.4995982875305838,772.0157443532717
2024-11-04 06:47:02.702001,505.5157982286631,1.5746067128102705,795.9885693224951
2024-11-04 06:48:02.702001,506.15586728227225,1.4516337625458933,734.7529460576446
2024-11-04 06:49:02.702001,504.79731861386443,1.4833157678354008,748.7738222609757
2024-11-04 06:50:02.702001,492.0238859815962,1.3952336063014246,686.4882608245434
2024-11-04 06:51:02.702001,492.0352849854783,1.532960051319817,754.2704357224995
2024-11-04 06:52:02.702001,494.19099988779345,1.6541335405368605,817.457908345847
2024-11-04 06:53:02.702001,493.02778376732203,1.383031287657235,681.8728506345122
2024-11-04 06:54:02.702001,488.9175528381039,1.349368081867025,659.7297404642721
2024-11-04 06:55:02.702001,498.76878130785735,1.620541054406181,808.2752867655211
2024-11-04 06:56:02.702001,501.412314073186,1.5957730368428753,800.1402511389816
2024-11-04 06:57:02.702001,499.52948206732293,1.4089708114395418,703.82245968637
2024-11-04 06:58:02.702001,489.76827209632796,1.4613076421261002,715.7021188852593
2024-11-04 06:59:02.702001,510.5147318174018,1.6201784689702772,827.1249765826897
2024-11-04 07:00:02.702001,497.13688591477086,1.5364397125128628,763.8208540744304
2024-11-04 07:01:02.702001,501.56369178140886,1.5580134490662727,781.4429773587658
2024-11-04 07:02:02.702001,495.70926617186433,1.6455124235494916,815.6957559544045
2024-11-04 07:03:02.702001,497.9811690462242,1.5347438633557655,764.2735432604227
2024-11-04 07:04:02.702001,512.5386325821012,1.552870870076236,795.9063123254516
2024-11-04 07:05:02.702001,503.45499292454576,1.3058161667986417,657.4196690163676
2024-11-04 07:06:02.702001,507.77785064090796,1.3988912955659425,710.3260153427494
2024-11-04 07:07:02.702001,508.4465281215003,1.634787177456495,831.2018645953019
2024-11-04 07:08:02.702001,509.680568382721,1.4610717052381448,744.679857173689
2024-11-04 07:09:02.702001,497.04106880955527,1.427863929626235,709.7070136960355
2024-11-04 07:10:02.702001,467.0592917532522,1.490834994492385,696.308336648577
2024-11-04 07:11:02.702001,499.1928180316907,1.4958134468327906,746.6993297741573
2024-11-04 07:12:02.702001,511.20154947882133,1.3994789709268411,715.4158184008276
2024-11-04 07:13:02.702001,499.9027582049626,1.4496385379060666,724.6783034994519
2024-11-04 07:14:02.702001,494.18855299060726,1.4183989316842904,700.9565156124827
2024-11-04 07:15:02.702001,501.39354853243657,1.2682409000773427,635.8878052837501
2024-11-04 07:16:02.702001,501.12171404931195,1.3672920762526604,685.1797488577757
2024-11-04 07:17:02.702001,496.5836146085261,1.5435288042263997,766.4911128551216
2024-11-04 07:18:02.702001,503.0739168031935,1.5327086410556154,771.0657393739485
2024-11-04 07:19:02.702001,485.0774774994934,1.6036326839953,777.8860971881822
2024-11-04 07:20:02.702001,499.58118265723436,1.3661405801033872,682.4981266840904
2024-11-04 07:21:02.702001,478.0034170624752,1.4162229831655813,676.9594252755601
2024-11-04 07:22:02.702001,520.6011732493016,1.524204399458202,793.5025986296871
2024-11-04 07:23:02.702001,506.184542139047,1.6321098920789074,826.1487984425711
2024-11-04 07:24:02.702001,502.3462708743122,1.5035720874235163,755.3138311079088
2024-11-04 07:25:02.702001,489.06182509214767,1.4635857204876352,715.7839036404888
2024-11-04 07:26:02.702001,483.21761483201897,1.289020916057103,622.8776125256974
